x;y;z;group;opinion
17;3;0;1;random
17;3;1;1;random
17;3;2;1;random
17;3;3;1;random
17;4;0;1;random
17;4;1;1;random
17;4;2;1;random
17;5;0;1;random
17;5;1;1;random
17;5;2;1;random
17;6;0;1;random
17;6;1;1;random
17;6;2;1;random
17;7;0;1;random
17;7;1;1;random
17;7;2;1;random
17;7;3;1;random
17;8;0;1;random
17;8;1;1;random
17;8;2;1;random
17;8;3;1;random
18;5;0;1;random
18;5;1;1;random
18;5;2;1;random
18;5;3;1;random
18;6;0;1;random
18;6;1;1;random
18;7;0;1;random
18;7;1;1;random
18;7;2;-1;random
