x;y;z;group;opinion
1;3;13;1;random
1;4;0;1;random
1;4;1;1;random
1;4;2;1;random
1;4;3;1;random
1;4;4;1;random
1;4;5;1;random
1;4;6;1;random
1;4;7;1;random
1;4;8;1;random
1;4;9;1;random
1;4;10;1;random
1;4;11;1;random
1;4;12;1;random
1;4;13;1;random
1;4;14;1;random
1;5;0;1;random
1;5;1;1;random
1;5;2;1;random
1;5;3;1;random
1;5;4;1;random
1;5;5;1;random
1;5;6;1;random
1;5;7;1;random
1;5;8;1;random
1;5;9;1;random
1;5;10;1;random
1;5;11;1;random
1;5;12;1;random
1;5;13;1;random
1;5;14;1;random
1;5;15;1;random
1;5;16;1;random
1;5;17;-1;random
1;6;0;1;random
1;6;1;1;random
1;6;2;1;random
1;6;3;1;random
1;6;4;1;random
1;6;5;1;random
1;6;6;1;random
1;6;7;1;random
1;6;8;1;random
1;6;9;1;random
1;6;10;1;random
1;6;11;1;random
1;6;12;1;random
1;6;13;1;random
1;6;14;1;random
1;6;15;1;random
1;6;16;1;random
1;6;17;1;random
1;6;18;1;random
1;6;19;1;random
1;6;20;1;random
1;6;21;1;random
1;6;22;-1;random
1;6;23;-1;random
1;7;0;1;random
1;7;1;1;random
1;7;2;1;random
1;7;3;1;random
1;7;4;1;random
1;7;5;1;random
1;7;6;1;random
1;7;7;1;random
1;7;8;1;random
1;7;9;1;random
1;7;10;1;random
1;8;0;1;random
1;8;1;1;random
1;8;2;1;random
1;8;3;1;random
1;8;4;1;random
1;8;5;1;random
1;8;6;1;random
1;8;7;1;random
1;13;0;1;random
1;13;1;1;random
1;13;2;1;random
1;13;3;1;random
1;13;4;1;random
1;13;5;1;random
1;13;6;1;random
1;13;7;1;random
1;13;8;-1;random
1;14;0;1;random
1;14;1;1;random
1;14;2;1;random
1;14;3;1;random
1;14;4;1;random
1;14;5;1;random
1;14;6;1;random
1;14;7;1;random
2;3;0;1;random
2;3;1;1;random
2;3;2;1;random
2;3;3;1;random
2;3;4;1;random
2;3;5;1;random
2;3;6;1;random
2;3;7;1;random
2;3;8;1;random
2;3;9;1;random
2;4;0;1;random
2;4;1;1;random
2;4;2;1;random
2;4;3;1;random
2;4;4;1;random
2;4;5;1;random
2;4;6;1;random
2;4;7;1;random
2;4;8;1;random
2;4;9;1;random
2;4;10;1;random
2;4;11;1;random
2;4;12;1;random
2;4;13;1;random
2;4;14;1;random
2;4;15;1;random
2;4;16;1;random
2;4;17;1;random
2;4;18;1;random
2;4;19;-1;random
2;5;0;1;random
2;5;1;1;random
2;5;2;1;random
2;5;3;1;random
2;5;4;1;random
2;5;5;1;random
2;5;6;1;random
2;5;7;1;random
2;5;8;1;random
2;5;9;1;random
2;5;10;1;random
2;5;11;1;random
2;5;12;1;random
2;5;13;1;random
2;5;14;1;random
2;5;15;1;random
2;5;16;1;random
2;5;17;-1;random
2;6;0;1;random
2;6;1;1;random
2;6;2;1;random
2;6;3;1;random
2;6;4;1;random
2;6;5;1;random
2;6;6;1;random
2;6;7;1;random
2;6;8;1;random
2;6;9;1;random
2;6;10;1;random
2;6;11;1;random
2;6;12;1;random
2;6;13;1;random
2;6;14;1;random
2;6;15;-1;random
2;7;0;1;random
2;7;1;1;random
2;7;2;1;random
2;7;3;1;random
2;7;4;1;random
2;7;5;1;random
2;7;6;1;random
2;7;7;1;random
2;7;8;1;random
2;7;9;1;random
2;7;10;1;random
2;7;11;1;random
2;7;12;1;random
2;7;13;-1;random
2;8;0;1;random
2;8;1;1;random
2;8;2;1;random
2;8;3;1;random
2;8;4;1;random
2;8;5;1;random
2;8;6;1;random
2;8;7;1;random
2;8;8;1;random
2;8;9;1;random
2;8;10;1;random
2;8;11;1;random
2;8;12;1;random
2;8;13;1;random
2;9;0;1;random
2;9;1;1;random
2;9;2;1;random
2;9;3;1;random
2;9;4;1;random
2;9;5;1;random
2;9;6;1;random
2;9;7;1;random
2;13;0;1;random
2;13;1;1;random
2;13;2;1;random
2;13;3;1;random
2;13;4;1;random
2;13;5;1;random
2;13;6;1;random
2;13;7;1;random
2;13;8;1;random
2;13;9;-1;random
2;14;0;1;random
2;14;1;1;random
2;14;2;1;random
2;14;3;1;random
2;14;4;1;random
2;14;5;1;random
2;14;6;1;random
2;14;7;1;random
2;14;8;1;random
2;14;9;1;random
2;15;0;1;random
2;15;1;1;random
2;15;2;1;random
2;15;3;1;random
2;15;4;1;random
2;15;5;1;random
2;15;6;1;random
2;15;7;1;random
2;15;8;1;random
2;15;9;1;random
2;15;10;1;random
2;15;11;1;random
2;15;12;1;random
3;4;0;1;random
3;4;1;1;random
3;4;2;1;random
3;4;3;1;random
3;4;4;1;random
3;4;5;1;random
3;4;6;1;random
3;4;7;1;random
3;4;8;1;random
3;4;9;1;random
3;4;10;1;random
3;4;11;1;random
3;4;12;1;random
3;4;13;-1;random
3;5;0;1;random
3;5;1;1;random
3;5;2;1;random
3;5;3;1;random
3;5;4;1;random
3;5;5;1;random
3;5;6;1;random
3;5;7;1;random
3;5;8;1;random
3;5;9;1;random
3;5;10;1;random
3;5;11;1;random
3;6;0;1;random
3;6;1;1;random
3;6;2;1;random
3;6;3;1;random
3;6;4;1;random
3;6;5;1;random
3;6;6;1;random
3;6;7;1;random
3;6;8;1;random
3;6;9;1;random
3;6;10;1;random
3;6;11;1;random
3;6;12;1;random
3;6;13;1;random
3;6;14;1;random
3;6;15;1;random
3;6;16;1;random
3;6;17;-1;random
3;7;0;1;random
3;7;1;1;random
3;7;2;1;random
3;7;3;1;random
3;7;4;1;random
3;7;5;1;random
3;7;6;1;random
3;7;7;1;random
3;7;8;1;random
3;7;9;1;random
3;7;10;1;random
3;7;11;1;random
3;7;12;1;random
3;7;13;1;random
3;7;14;1;random
3;7;15;1;random
3;7;16;1;random
3;7;17;1;random
3;7;18;1;random
3;7;19;1;random
3;7;20;-1;random
3;8;0;1;random
3;8;1;1;random
3;8;2;1;random
3;8;3;1;random
3;8;4;1;random
3;8;5;1;random
3;8;6;1;random
3;8;7;1;random
3;8;8;1;random
3;8;9;1;random
3;8;10;1;random
3;8;11;1;random
3;8;12;1;random
3;8;13;1;random
3;8;14;1;random
3;8;15;1;random
3;8;16;1;random
3;8;17;1;random
3;8;18;1;random
3;8;19;-1;random
3;9;0;1;random
3;9;1;1;random
3;9;2;1;random
3;9;3;1;random
3;9;4;1;random
3;9;5;1;random
3;9;6;1;random
3;13;0;1;random
3;13;1;1;random
3;13;2;1;random
3;13;3;1;random
3;13;4;1;random
3;13;5;1;random
3;13;6;1;random
3;13;7;1;random
3;13;8;1;random
3;13;9;1;random
3;13;10;1;random
3;13;11;1;random
3;13;12;1;random
3;13;13;1;random
3;13;14;1;random
3;13;15;1;random
3;13;16;1;random
3;13;17;1;random
3;13;18;-1;random
3;14;0;1;random
3;14;1;1;random
3;14;2;1;random
3;14;3;1;random
3;14;4;1;random
3;14;5;1;random
3;14;6;1;random
3;14;7;1;random
3;14;8;1;random
3;14;9;1;random
3;14;10;1;random
3;14;11;1;random
3;14;12;1;random
3;14;13;1;random
3;14;14;1;random
3;14;15;1;random
3;14;16;1;random
3;14;17;1;random
3;14;18;1;random
3;14;19;1;random
3;14;20;-1;random
3;15;0;1;random
3;15;1;1;random
3;15;2;1;random
3;15;3;1;random
3;15;4;1;random
3;15;5;1;random
3;15;6;1;random
3;15;7;1;random
3;15;8;1;random
3;15;9;1;random
3;15;10;1;random
3;15;11;1;random
3;15;12;1;random
3;15;13;1;random
3;15;14;1;random
3;15;15;1;random
3;15;16;1;random
3;15;17;1;random
3;15;18;1;random
3;15;19;1;random
3;15;20;1;random
3;15;21;1;random
3;15;22;1;random
3;15;23;1;random
3;15;24;1;random
3;15;25;1;random
3;15;26;1;random
3;15;27;1;random
3;15;28;1;random
3;15;29;1;random
3;15;30;-1;random
3;16;0;1;random
3;16;1;1;random
3;16;2;1;random
3;16;3;1;random
3;16;4;1;random
3;16;5;1;random
3;16;6;1;random
3;16;7;1;random
3;16;8;1;random
3;16;9;1;random
3;16;10;1;random
3;16;11;1;random
3;16;12;1;random
3;16;13;1;random
3;16;14;1;random
3;16;15;1;random
3;16;16;-1;random
4;5;0;1;random
4;5;1;1;random
4;5;2;1;random
4;5;3;1;random
4;5;4;1;random
4;5;5;1;random
4;5;6;1;random
4;5;7;1;random
4;5;8;1;random
4;5;9;1;random
4;5;10;1;random
4;5;11;1;random
4;5;12;1;random
4;5;13;1;random
4;5;14;1;random
4;5;15;1;random
4;6;0;1;random
4;6;1;1;random
4;6;2;1;random
4;6;3;1;random
4;6;4;1;random
4;6;5;1;random
4;6;6;1;random
4;6;7;1;random
4;6;8;1;random
4;6;9;1;random
4;6;10;1;random
4;6;11;1;random
4;6;12;1;random
4;6;13;1;random
4;6;14;1;random
4;6;15;1;random
4;6;16;1;random
4;6;17;1;random
4;6;18;1;random
4;6;19;1;random
4;6;20;1;random
4;6;21;1;random
4;6;22;1;random
4;6;23;1;random
4;6;24;1;random
4;6;25;-1;random
4;7;0;1;random
4;7;1;1;random
4;7;2;1;random
4;7;3;1;random
4;7;4;1;random
4;7;5;1;random
4;7;6;1;random
4;7;7;1;random
4;7;8;1;random
4;7;9;1;random
4;7;10;1;random
4;7;11;1;random
4;7;12;1;random
4;7;13;1;random
4;7;14;1;random
4;7;15;1;random
4;7;16;1;random
4;7;17;1;random
4;7;18;1;random
4;7;19;-1;random
4;8;0;1;random
4;8;1;1;random
4;8;2;1;random
4;8;3;1;random
4;8;4;1;random
4;8;5;1;random
4;8;6;1;random
4;8;7;1;random
4;8;8;1;random
4;8;9;1;random
4;8;10;1;random
4;8;11;1;random
4;8;12;1;random
4;8;13;1;random
4;8;14;1;random
4;8;15;1;random
4;8;16;1;random
4;8;17;1;random
4;8;18;-1;random
4;13;0;1;random
4;13;1;1;random
4;13;2;1;random
4;13;3;1;random
4;13;4;1;random
4;13;5;1;random
4;13;6;1;random
4;13;7;1;random
4;13;8;1;random
4;13;9;1;random
4;13;10;1;random
4;13;11;1;random
4;13;12;1;random
4;13;13;1;random
4;13;14;1;random
4;13;15;1;random
4;13;16;1;random
4;13;17;1;random
4;13;18;1;random
4;13;19;1;random
4;13;20;1;random
4;13;21;-1;random
4;14;0;1;random
4;14;1;1;random
4;14;2;1;random
4;14;3;1;random
4;14;4;1;random
4;14;5;1;random
4;14;6;1;random
4;14;7;1;random
4;14;8;1;random
4;14;9;1;random
4;14;10;1;random
4;14;11;1;random
4;14;12;1;random
4;14;13;-1;random
4;15;0;1;random
4;15;1;1;random
4;15;2;1;random
4;15;3;1;random
4;15;4;1;random
4;15;5;1;random
4;15;6;1;random
4;15;7;1;random
4;15;8;1;random
4;15;9;1;random
4;15;10;1;random
4;15;11;1;random
4;15;12;1;random
4;15;13;1;random
4;15;14;1;random
4;15;15;1;random
4;15;16;1;random
4;15;17;-1;random
4;16;0;1;random
4;16;1;1;random
4;16;2;1;random
4;16;3;1;random
4;16;4;1;random
4;16;5;1;random
4;16;6;1;random
4;16;7;1;random
4;16;8;1;random
4;17;0;1;random
4;17;1;1;random
4;17;2;1;random
4;17;3;1;random
4;17;4;1;random
4;17;5;1;random
4;17;6;1;random
4;17;7;1;random
4;17;8;1;random
4;17;9;1;random
4;17;10;-1;random
5;5;0;1;random
5;5;1;1;random
5;5;2;1;random
5;5;3;1;random
5;5;4;1;random
5;5;5;1;random
5;5;6;1;random
5;5;7;1;random
5;5;8;1;random
5;5;9;1;random
5;5;10;1;random
5;5;11;1;random
5;5;12;1;random
5;5;13;1;random
5;5;14;1;random
5;5;15;1;random
5;5;16;1;random
5;5;17;1;random
5;5;18;1;random
5;6;0;1;random
5;6;1;1;random
5;6;2;1;random
5;6;3;1;random
5;6;4;1;random
5;6;5;1;random
5;6;6;1;random
5;6;7;1;random
5;6;8;1;random
5;6;9;1;random
5;6;10;1;random
5;6;11;1;random
5;6;12;1;random
5;6;13;1;random
5;6;14;1;random
5;6;15;1;random
5;6;16;-1;random
5;7;0;1;random
5;7;1;1;random
5;7;2;1;random
5;7;3;1;random
5;7;4;1;random
5;7;5;1;random
5;7;6;1;random
5;7;7;1;random
5;7;8;1;random
5;7;9;1;random
5;7;10;1;random
5;7;11;1;random
5;7;12;1;random
5;7;13;1;random
5;7;14;1;random
5;7;15;1;random
5;7;16;1;random
5;7;17;-1;random
5;8;0;1;random
5;8;1;1;random
5;8;2;1;random
5;8;3;1;random
5;8;4;1;random
5;8;5;1;random
5;8;6;1;random
5;8;7;1;random
5;8;8;1;random
5;8;9;1;random
5;8;10;1;random
5;8;11;1;random
5;8;12;1;random
5;8;13;1;random
5;8;14;1;random
5;8;15;1;random
5;8;16;-1;random
5;11;0;1;random
5;11;1;1;random
5;11;2;1;random
5;11;3;1;random
5;11;4;1;random
5;11;5;1;random
5;11;6;1;random
5;11;7;1;random
5;12;0;1;random
5;12;1;1;random
5;12;2;1;random
5;12;3;1;random
5;12;4;1;random
5;12;5;1;random
5;12;6;1;random
5;12;7;1;random
5;12;8;1;random
5;12;9;1;random
5;12;10;1;random
5;12;11;1;random
5;12;12;-1;random
5;13;0;1;random
5;13;1;1;random
5;13;2;1;random
5;13;3;1;random
5;13;4;1;random
5;13;5;1;random
5;13;6;1;random
5;13;7;1;random
5;13;8;1;random
5;13;9;1;random
5;13;10;1;random
5;13;11;1;random
5;13;12;1;random
5;13;13;1;random
5;13;14;1;random
5;13;15;1;random
5;13;16;1;random
5;13;17;1;random
5;13;18;1;random
5;13;19;1;random
5;13;20;1;random
5;13;21;1;random
5;13;22;1;random
5;13;23;-1;random
5;13;24;-1;random
5;14;0;1;random
5;14;1;1;random
5;14;2;1;random
5;14;3;1;random
5;14;4;1;random
5;14;5;1;random
5;14;6;1;random
5;14;7;1;random
5;14;8;1;random
5;14;9;1;random
5;14;10;1;random
5;14;11;1;random
5;14;12;1;random
5;14;13;1;random
5;14;14;1;random
5;14;15;1;random
5;14;16;1;random
5;14;17;1;random
5;14;18;1;random
5;14;19;1;random
5;14;20;1;random
5;14;21;1;random
5;14;22;1;random
5;14;23;1;random
5;14;24;1;random
5;14;25;-1;random
5;15;0;1;random
5;15;1;1;random
5;15;2;1;random
5;15;3;1;random
5;15;4;1;random
5;15;5;1;random
5;15;6;1;random
5;15;7;1;random
5;15;8;1;random
5;15;9;1;random
5;15;10;1;random
5;15;11;1;random
5;15;12;1;random
5;15;13;1;random
5;15;14;1;random
5;15;15;1;random
5;15;16;1;random
5;15;17;1;random
5;15;18;1;random
5;15;19;1;random
5;15;20;1;random
5;15;21;1;random
5;15;22;1;random
5;15;23;1;random
5;15;24;1;random
5;15;25;1;random
5;15;26;-1;random
5;15;27;-1;random
5;16;0;1;random
5;16;1;1;random
5;16;2;1;random
5;16;3;1;random
5;16;4;1;random
5;16;5;1;random
5;16;6;1;random
5;16;7;1;random
5;16;8;1;random
5;16;9;1;random
5;16;10;1;random
5;16;11;1;random
5;16;12;1;random
5;16;13;1;random
5;16;14;1;random
5;16;15;1;random
5;16;16;-1;random
5;17;0;1;random
5;17;1;1;random
5;17;2;1;random
5;17;3;1;random
5;17;4;1;random
5;17;5;1;random
5;17;6;1;random
5;17;7;1;random
5;17;8;1;random
5;17;9;1;random
6;4;0;1;random
6;4;1;1;random
6;4;2;1;random
6;4;3;1;random
6;4;4;1;random
6;4;5;1;random
6;4;6;1;random
6;4;7;1;random
6;4;8;1;random
6;4;9;1;random
6;4;10;1;random
6;4;11;1;random
6;4;12;1;random
6;4;13;1;random
6;4;14;1;random
6;4;15;1;random
6;4;16;1;random
6;4;17;1;random
6;4;18;1;random
6;4;19;1;random
6;4;20;1;random
6;4;21;1;random
6;4;22;1;random
6;4;23;1;random
6;4;24;1;random
6;4;25;1;random
6;4;26;1;random
6;4;27;1;random
6;4;28;1;random
6;4;29;1;random
6;5;0;1;random
6;5;1;1;random
6;5;2;1;random
6;5;3;1;random
6;5;4;1;random
6;5;5;1;random
6;5;6;1;random
6;5;7;1;random
6;5;8;1;random
6;5;9;1;random
6;5;10;1;random
6;5;11;1;random
6;5;12;1;random
6;5;13;1;random
6;5;14;1;random
6;5;15;1;random
6;5;16;1;random
6;5;17;1;random
6;5;18;1;random
6;5;19;1;random
6;5;20;1;random
6;5;21;-1;random
6;6;0;1;random
6;6;1;1;random
6;6;2;1;random
6;6;3;1;random
6;6;4;1;random
6;6;5;1;random
6;6;6;1;random
6;6;7;1;random
6;6;8;1;random
6;6;9;1;random
6;6;10;1;random
6;6;11;1;random
6;6;12;1;random
6;6;13;1;random
6;6;14;1;random
6;6;15;1;random
6;7;0;1;random
6;7;1;1;random
6;7;2;1;random
6;7;3;1;random
6;7;4;1;random
6;7;5;1;random
6;7;6;1;random
6;7;7;1;random
6;7;8;1;random
6;7;9;1;random
6;7;10;1;random
6;7;11;1;random
6;7;12;1;random
6;7;13;1;random
6;7;14;1;random
6;7;15;1;random
6;7;16;1;random
6;7;17;1;random
6;7;18;1;random
6;7;19;-1;random
6;8;0;1;random
6;8;1;1;random
6;8;2;1;random
6;8;3;1;random
6;8;4;1;random
6;8;5;1;random
6;8;6;1;random
6;8;7;1;random
6;8;8;1;random
6;8;9;1;random
6;8;10;1;random
6;8;11;1;random
6;8;12;1;random
6;8;13;1;random
6;8;14;1;random
6;8;15;1;random
6;8;16;1;random
6;8;17;1;random
6;8;18;1;random
6;8;19;1;random
6;8;20;-1;random
6;9;0;1;random
6;9;1;1;random
6;9;2;1;random
6;9;3;1;random
6;9;4;1;random
6;9;5;1;random
6;9;6;1;random
6;9;7;1;random
6;9;8;1;random
6;9;9;1;random
6;9;10;1;random
6;9;11;1;random
6;9;12;1;random
6;9;13;1;random
6;9;14;1;random
6;9;15;1;random
6;9;16;1;random
6;11;0;1;random
6;11;1;1;random
6;11;2;1;random
6;11;3;1;random
6;11;4;1;random
6;11;5;1;random
6;11;6;1;random
6;11;7;1;random
6;11;8;-1;random
6;12;0;1;random
6;12;1;1;random
6;12;2;1;random
6;12;3;1;random
6;12;4;1;random
6;12;5;1;random
6;12;6;1;random
6;12;7;1;random
6;12;8;1;random
6;12;9;1;random
6;12;10;1;random
6;12;11;1;random
6;12;12;1;random
6;13;0;1;random
6;13;1;1;random
6;13;2;1;random
6;13;3;1;random
6;13;4;1;random
6;13;5;1;random
6;13;6;1;random
6;13;7;1;random
6;13;8;1;random
6;13;9;1;random
6;13;10;1;random
6;13;11;1;random
6;13;12;1;random
6;13;13;1;random
6;13;14;1;random
6;13;15;1;random
6;13;16;1;random
6;13;17;1;random
6;13;18;1;random
6;13;19;1;random
6;13;20;1;random
6;13;21;1;random
6;13;22;1;random
6;13;23;1;random
6;13;24;1;random
6;13;25;1;random
6;13;26;1;random
6;13;27;-1;random
6;13;28;-1;random
6;13;29;-1;random
6;14;0;1;random
6;14;1;1;random
6;14;2;1;random
6;14;3;1;random
6;14;4;1;random
6;14;5;1;random
6;14;6;1;random
6;14;7;1;random
6;14;8;1;random
6;14;9;1;random
6;14;10;1;random
6;14;11;1;random
6;14;12;1;random
6;14;13;1;random
6;14;14;1;random
6;14;15;1;random
6;14;16;1;random
6;14;17;1;random
6;14;18;1;random
6;14;19;1;random
6;14;20;1;random
6;14;21;1;random
6;14;22;1;random
6;14;23;1;random
6;14;24;1;random
6;14;25;1;random
6;14;26;1;random
6;14;27;1;random
6;14;28;1;random
6;14;29;-1;random
6;14;30;-1;random
6;15;0;1;random
6;15;1;1;random
6;15;2;1;random
6;15;3;1;random
6;15;4;1;random
6;15;5;1;random
6;15;6;1;random
6;15;7;1;random
6;15;8;1;random
6;15;9;1;random
6;15;10;1;random
6;15;11;1;random
6;15;12;1;random
6;15;13;1;random
6;15;14;1;random
6;15;15;1;random
6;15;16;1;random
6;15;17;1;random
6;15;18;1;random
6;15;19;1;random
6;15;20;1;random
6;15;21;1;random
6;15;22;1;random
6;15;23;1;random
6;15;24;1;random
6;15;25;1;random
6;15;26;1;random
6;15;27;1;random
6;15;28;-1;random
6;16;0;1;random
6;16;1;1;random
6;16;2;1;random
6;16;3;1;random
6;16;4;1;random
6;16;5;1;random
6;16;6;1;random
6;16;7;1;random
6;16;8;1;random
6;16;9;1;random
6;16;10;1;random
6;16;11;1;random
6;16;12;1;random
6;16;13;1;random
6;16;14;1;random
6;16;15;1;random
6;16;16;1;random
6;16;17;1;random
6;16;18;1;random
6;16;19;1;random
6;16;20;1;random
6;16;21;1;random
7;5;0;1;random
7;5;1;1;random
7;5;2;1;random
7;5;3;1;random
7;5;4;1;random
7;5;5;1;random
7;5;6;1;random
7;5;7;1;random
7;6;0;1;random
7;6;1;1;random
7;6;2;1;random
7;6;3;1;random
7;6;4;1;random
7;6;5;1;random
7;6;6;1;random
7;6;7;1;random
7;6;8;1;random
7;6;9;1;random
7;6;10;1;random
7;6;11;1;random
7;6;12;1;random
7;6;13;-1;random
7;7;0;1;random
7;7;1;1;random
7;7;2;1;random
7;7;3;1;random
7;7;4;1;random
7;7;5;1;random
7;7;6;1;random
7;7;7;1;random
7;7;8;1;random
7;7;9;1;random
7;7;10;1;random
7;7;11;1;random
7;7;12;1;random
7;7;13;1;random
7;7;14;1;random
7;7;15;1;random
7;8;0;1;random
7;8;1;1;random
7;8;2;1;random
7;8;3;1;random
7;8;4;1;random
7;8;5;1;random
7;8;6;1;random
7;8;7;1;random
7;8;8;1;random
7;8;9;1;random
7;8;10;1;random
7;8;11;1;random
7;8;12;1;random
7;8;13;1;random
7;8;14;1;random
7;8;15;1;random
7;8;16;1;random
7;8;17;1;random
7;8;18;1;random
7;8;19;1;random
7;8;20;-1;random
7;9;0;1;random
7;9;1;1;random
7;9;2;1;random
7;9;3;1;random
7;9;4;1;random
7;9;5;1;random
7;9;6;1;random
7;9;7;1;random
7;9;8;1;random
7;9;9;1;random
7;9;10;1;random
7;9;11;1;random
7;9;12;1;random
7;9;13;1;random
7;9;14;1;random
7;9;15;1;random
7;9;16;1;random
7;9;17;1;random
7;9;18;1;random
7;9;19;1;random
7;9;20;1;random
7;9;21;-1;random
7;10;0;1;random
7;10;1;1;random
7;10;2;1;random
7;10;3;1;random
7;10;4;1;random
7;10;5;1;random
7;10;6;1;random
7;10;7;1;random
7;10;8;1;random
7;10;9;1;random
7;10;10;-1;random
7;11;0;1;random
7;11;1;1;random
7;11;2;1;random
7;11;3;1;random
7;11;4;1;random
7;11;5;1;random
7;11;6;1;random
7;11;7;1;random
7;11;8;1;random
7;11;9;1;random
7;11;10;1;random
7;11;11;1;random
7;11;12;1;random
7;11;13;-1;random
7;12;0;1;random
7;12;1;1;random
7;12;2;1;random
7;12;3;1;random
7;12;4;1;random
7;12;5;1;random
7;12;6;1;random
7;12;7;1;random
7;12;8;1;random
7;12;9;1;random
7;12;10;1;random
7;12;11;1;random
7;12;12;1;random
7;12;13;1;random
7;12;14;1;random
7;12;15;1;random
7;12;16;1;random
7;12;17;1;random
7;12;18;1;random
7;12;19;1;random
7;12;20;-1;random
7;13;0;1;random
7;13;1;1;random
7;13;2;1;random
7;13;3;1;random
7;13;4;1;random
7;13;5;1;random
7;13;6;1;random
7;13;7;1;random
7;13;8;1;random
7;13;9;1;random
7;13;10;1;random
7;13;11;1;random
7;13;12;1;random
7;13;13;1;random
7;13;14;1;random
7;13;15;1;random
7;13;16;1;random
7;13;17;1;random
7;13;18;1;random
7;13;19;1;random
7;13;20;1;random
7;13;21;1;random
7;13;22;1;random
7;13;23;1;random
7;13;24;1;random
7;13;25;1;random
7;13;26;1;random
7;13;27;-1;random
7;13;28;-1;random
7;13;29;-1;random
7;13;30;-1;random
7;14;0;1;random
7;14;1;1;random
7;14;2;1;random
7;14;3;1;random
7;14;4;1;random
7;14;5;1;random
7;14;6;1;random
7;14;7;1;random
7;14;8;1;random
7;14;9;1;random
7;14;10;1;random
7;14;11;1;random
7;14;12;1;random
7;14;13;1;random
7;14;14;1;random
7;14;15;1;random
7;14;16;1;random
7;14;17;-1;random
7;14;18;-1;random
7;14;19;-1;random
7;14;20;-1;random
7;14;21;-1;random
7;14;22;-1;random
7;14;23;-1;random
7;14;24;-1;random
7;15;0;1;random
7;15;1;1;random
7;15;2;1;random
7;15;3;1;random
7;15;4;1;random
7;15;5;1;random
7;15;6;1;random
7;15;7;1;random
7;15;8;1;random
7;15;9;1;random
7;15;10;1;random
7;15;11;1;random
7;15;12;1;random
7;15;13;1;random
7;15;14;1;random
7;15;15;1;random
7;15;16;1;random
7;15;17;1;random
7;15;18;-1;random
7;15;19;-1;random
7;15;20;-1;random
7;16;0;1;random
7;16;1;1;random
7;16;2;1;random
7;16;3;1;random
7;16;4;1;random
7;16;5;1;random
7;16;6;1;random
7;16;7;1;random
7;16;8;1;random
7;16;9;-1;random
7;16;10;-1;random
8;5;0;1;random
8;5;1;1;random
8;5;2;1;random
8;5;3;1;random
8;5;4;1;random
8;5;5;1;random
8;5;6;1;random
8;5;7;1;random
8;6;0;1;random
8;6;1;1;random
8;6;2;1;random
8;6;3;1;random
8;6;4;1;random
8;6;5;1;random
8;6;6;1;random
8;6;7;1;random
8;6;8;1;random
8;6;9;1;random
8;6;10;1;random
8;7;0;1;random
8;7;1;1;random
8;7;2;1;random
8;7;3;1;random
8;7;4;1;random
8;7;5;1;random
8;7;6;1;random
8;7;7;1;random
8;7;8;1;random
8;7;9;1;random
8;7;10;1;random
8;7;11;1;random
8;7;12;-1;random
8;8;0;1;random
8;8;1;1;random
8;8;2;1;random
8;8;3;1;random
8;8;4;1;random
8;8;5;1;random
8;8;6;1;random
8;8;7;1;random
8;8;8;1;random
8;8;9;1;random
8;8;10;1;random
8;8;11;1;random
8;8;12;1;random
8;8;13;1;random
8;8;14;1;random
8;8;15;1;random
8;8;16;1;random
8;8;17;1;random
8;8;18;1;random
8;8;19;1;random
8;8;20;1;random
8;8;21;1;random
8;8;22;1;random
8;8;23;1;random
8;9;0;1;random
8;9;1;1;random
8;9;2;1;random
8;9;3;1;random
8;9;4;1;random
8;9;5;1;random
8;9;6;1;random
8;9;7;1;random
8;9;8;1;random
8;9;9;1;random
8;9;10;1;random
8;9;11;1;random
8;9;12;1;random
8;9;13;1;random
8;9;14;1;random
8;9;15;1;random
8;9;16;1;random
8;9;17;1;random
8;9;18;1;random
8;9;19;-1;random
8;10;0;1;random
8;10;1;1;random
8;10;2;1;random
8;10;3;1;random
8;10;4;1;random
8;10;5;1;random
8;10;6;1;random
8;11;0;1;random
8;11;1;1;random
8;11;2;1;random
8;11;3;1;random
8;11;4;1;random
8;11;5;1;random
8;11;6;1;random
8;11;7;1;random
8;11;8;1;random
8;11;9;1;random
8;11;10;1;random
8;11;11;1;random
8;11;12;1;random
8;12;0;1;random
8;12;1;1;random
8;12;2;1;random
8;12;3;1;random
8;12;4;1;random
8;12;5;1;random
8;12;6;1;random
8;12;7;1;random
8;12;8;1;random
8;12;9;1;random
8;12;10;1;random
8;12;11;1;random
8;12;12;1;random
8;12;13;1;random
8;12;14;1;random
8;12;15;1;random
8;12;16;1;random
8;12;17;1;random
8;12;18;-1;random
8;13;0;1;random
8;13;1;1;random
8;13;2;1;random
8;13;3;1;random
8;13;4;1;random
8;13;5;1;random
8;13;6;1;random
8;13;7;1;random
8;13;8;1;random
8;13;9;1;random
8;13;10;1;random
8;13;11;1;random
8;13;12;1;random
8;13;13;1;random
8;13;14;1;random
8;13;15;1;random
8;13;16;1;random
8;13;17;1;random
8;13;18;1;random
8;13;19;1;random
8;13;20;-1;random
8;13;21;-1;random
8;13;22;-1;random
8;14;0;1;random
8;14;1;1;random
8;14;2;1;random
8;14;3;1;random
8;14;4;1;random
8;14;5;1;random
8;14;6;1;random
8;14;7;1;random
8;14;8;1;random
8;14;9;1;random
8;14;10;1;random
8;14;11;1;random
8;14;12;1;random
8;14;13;1;random
8;14;14;1;random
8;14;15;1;random
8;14;16;1;random
8;14;17;-1;random
